"item_id","true_label","new_itemid"
944366688,2,5698
944366689,2,2098
944366690,2,2411
944366691,2,2254
944366692,2,6717
944366693,1,4186
944366694,2,3480
944366695,2,811
944366696,1,2637
944366697,1,5576
944366698,2,2936
944366699,1,448
944366700,1,6035
944366701,2,6481
944366702,1,1877
944366703,1,3230
944366704,1,6662
944366705,1,6981
944366706,1,4166
944366707,2,7019
944366708,1,965
944366709,1,3998
944366710,1,5153
944366711,2,110
944366712,1,6200
944366713,2,6922
944366714,2,3098
944366715,2,1793
944366716,2,7322
944366717,2,5246
944366718,2,4462
944366719,2,1732
944366720,1,4651
944366721,2,4930
944366722,1,463
944366723,1,6226
944366724,2,1708
944366725,2,6328
944366726,1,1122
944366727,2,2137
944366728,1,2554
944366729,1,2829
944366730,2,354
944366731,2,4173
944366732,1,6177
944366733,2,1402
944366734,2,6061
944366735,1,5617
944366736,1,1089
944366737,1,178
944366738,1,1400
944366739,2,6760
944366740,1,7118
944366741,1,6269
944366742,1,7316
944366743,2,3267
944366744,1,2404
944366745,2,2225
944366746,2,3059
944366747,2,6841
944366748,2,5248
944366749,1,5867
944366750,1,5599
944366751,2,6497
944366752,1,2150
944366753,1,3294
944366754,1,4039
944366755,1,3468
944366756,2,347
944366757,2,6970
944366758,2,1123
944366759,1,2490
944366760,2,6790
944366761,2,5343
944366762,2,966
944366763,1,4053
944366764,2,6772
944366765,2,6021
944366766,2,636
944366767,1,2836
944366768,2,3011
944366769,2,2890
944366770,1,6170
944366771,1,3012
944366772,1,5020
944366773,1,4086
944366774,1,598
944366775,2,7281
944366776,1,6910
944366777,2,6129
944366778,2,2355
944366779,1,3696
944366781,2,6026
944366782,2,6293
944366783,2,6084
944366784,2,3229
944366785,2,4364
944366786,2,4240
944366787,1,7228
944366788,1,12
944366789,2,3782
944366790,1,5294
944366791,1,5905
944366792,2,709
944366793,2,7330
944366794,1,5325
944366795,1,1914
944366796,2,5852
944366797,2,4330
944366798,1,1022
944366799,1,7084
944366800,2,7083
944366801,1,4598
944366802,2,856
944366803,2,149
944366804,2,6045
944366805,1,2129
944366806,1,453
944366807,2,6254
944366808,1,5761
944366809,1,1433
944366810,1,3590
944366811,1,3233
944366812,2,6487
944366813,1,583
944366814,1,2386
944366815,1,6334
944366816,1,5557
944366817,1,1532
944366818,2,6774
944366819,1,5400
944366820,1,1195
944366821,2,3139
944366822,2,1282
944366823,1,5697
944366824,1,5856
944366825,1,2432
944366826,1,2571
944366827,2,3189
944366828,2,1301
944366829,2,3313
944366830,1,167
944366831,1,2893
944366832,2,4934
944366834,2,5876
944366835,1,221
944366836,1,2543
944366837,2,902
944366838,2,3167
944366839,1,7253
944366840,1,5128
944366841,1,688
944366842,1,7109
944366843,1,6318
944366844,1,2657
944366845,2,2922
944366846,2,6288
944366847,1,2780
944366848,1,1955
944366849,1,6610
944366850,2,5694
944366851,1,2575
944366852,1,5442
944366853,2,5838
944366854,1,4522
944366855,2,3600
944366856,1,5969
944366857,2,2548
944366858,1,890
944366859,2,4301
944366860,1,4520
944366862,2,7178
944366863,1,2645
944366864,1,5452
944366865,1,2832
944366866,1,7302
944366867,2,3125
944366868,1,793
944366869,2,4743
944366870,2,4545
944366871,1,3499
944366872,2,2497
944366873,2,2524
944366874,2,3504
944366875,2,6802
944366876,2,4103
944366877,1,1644
944366878,2,5391
944366879,2,6991
944366880,2,429
944366881,1,5434
944366882,1,2413
944366883,2,3203
944366884,2,644
944366885,2,6606
944366886,1,1920
944366887,1,4639
944366888,2,491
944366889,2,6492
944366890,1,755
944366891,1,1599
944366892,2,6634
944366893,2,4207
944366894,1,3671
944366895,2,4366
944366896,2,3887
944366897,2,4758
944366898,2,3959
944366899,2,5123
944366900,1,324
944366901,2,1587
944366903,1,956
944366904,1,5254
944366905,2,7179
944366906,1,2122
944366907,2,4448
944366908,2,5256
944366909,2,5967
944366910,2,3417
944366911,1,416
944366912,1,3847
944366913,2,1951
944366914,2,1200
944366915,2,312
944366916,2,3577
944366917,1,3274
944366918,1,7231
944366919,2,6531
944366920,1,1606
944366921,1,4384
944366922,1,5395
944366923,1,5548
944366924,2,538
944366925,2,4862
944366926,1,1175
944366927,2,2340
944366928,2,2354
944366929,1,3046
944366930,2,6340
944366931,1,7246
944366932,1,3981
944366933,1,203
944366934,1,4778
944366935,1,1020
944366936,2,4627
944366937,1,1436
944366938,2,4425
944366939,1,3633
944366940,2,7218
944366941,1,5579
944366942,2,6251
944366943,2,1786
944366944,1,3159
944366945,1,7335
944366946,1,5578
944366947,2,4117
944366948,1,2735
944366949,2,2743
944366950,1,6599
944366951,1,5542
944366952,2,5705
944366953,2,982
944366954,2,866
944366955,2,50
944366956,1,2502
944366957,2,196
944366958,1,687
944366959,2,6267
944366960,1,7304
944366961,2,3136
944366962,2,3719
944366964,1,6535
944366965,2,2405
944366966,2,2003
944366967,2,490
944366968,2,185
944366969,2,4523
944366970,2,2986
944366971,1,3548
944366972,2,5375
944366973,2,6740
944366974,2,6636
944366975,1,2701
944366976,2,3850
944366977,1,2894
944366978,1,3605
944366979,1,5587
944366980,2,7105
944366981,2,1856
944366982,2,1831
944366983,1,4733
944366984,2,7264
944366985,2,6228
944366986,1,4789
944366987,1,6194
944366988,1,6901
944366989,1,1785
944366990,1,3316
944366991,1,496
944366992,1,6983
944366993,2,4717
944366994,2,4788
944366995,1,838
944366996,2,7008
944366998,1,4175
944366999,2,3819
944367000,2,6977
944367001,2,1002
944367002,2,397
944367003,1,4626
944367004,2,4781
944367005,2,3789
944367006,1,6980
944367007,1,4835
944367008,1,1904
944367009,1,2412
944367010,1,5206
944367011,1,2790
944367012,1,1287
944367013,1,4323
944367014,2,766
944367015,1,6581
944367016,2,6678
944367017,2,4884
944367018,2,2702
944367019,2,5877
944367020,1,4164
944367021,1,3673
944367023,2,6420
944367024,1,6044
944367025,2,3471
944367026,1,517
944367027,2,3407
944367028,1,4540
944367029,2,93
944367030,1,782
944367031,1,6721
944367032,2,5390
944367033,1,4549
944367034,2,3668
944367035,2,1611
944367036,1,2014
944367037,1,4390
944367038,2,5367
944367039,2,7214
944367040,2,5433
944367041,1,5922
944367042,2,6151
944367043,1,2428
944367044,1,587
944367045,1,205
944367046,1,1539
944367047,1,4954
944367048,2,3754
944367049,2,1470
944367050,2,2181
944367051,2,5129
944367052,1,1353
944367053,2,1034
944367054,1,1067
944367055,2,909
944367056,2,6296
944367057,2,6282
944367058,1,3483
944367059,2,6657
944367060,1,3667
944367061,2,2910
944367062,2,6357
944367063,2,3849
944367064,2,6631
944367065,1,3619
944367066,1,6474
944367067,2,7204
944367068,1,3340
944367069,1,385
944367070,1,4263
944367071,1,7276
944367072,2,2944
944367073,2,5659
944367074,1,4161
944367075,1,5270
944367076,1,6954
944367077,2,2797
944367078,1,3529
944367079,2,2823
944367080,1,702
944367081,1,5388
944367082,1,3974
944367083,2,4455
944367084,1,6374
944367085,1,2285
944367086,1,2733
944367087,1,3463
944367088,2,4336
944367089,2,4082
944367090,1,4160
944367091,2,3428
944367092,1,2227
944367093,2,7256
944367094,1,4960
944367095,1,3498
944367096,1,1876
944367097,2,6736
944367098,2,1739
944367099,2,5203
944367100,2,3875
944367101,2,941
944367102,1,6077
944367103,1,4076
944367104,1,2086
944367105,1,1101
944367106,2,5486
944367107,2,5418
944367108,1,3385
944367110,2,7045
944367111,2,722
944367112,1,1577
944367113,2,5631
944367114,2,6949
944367115,2,6738
944367116,1,2141
944367117,2,4660
944367118,1,2409
944367119,1,1276
944367120,1,3899
944367121,1,549
944367122,1,6128
944367123,2,608
944367124,1,3164
944367125,2,5742
944367126,1,4880
944367127,2,6544
944367128,1,4007
944367129,1,5058
944367131,2,6982
944367132,2,1230
944367133,1,1729
944367134,1,5875
944367135,2,3944
944367136,1,4423
944367137,2,1239
944367138,2,5873
944367139,1,5049
944367140,2,3405
944367141,1,2864
944367142,2,2665
944367143,2,419
944367144,1,481
944367145,2,896
944367146,2,7225
944367147,2,7123
944367148,1,5503
944367149,2,565
944367150,1,6093
944367151,2,937
944367152,2,4827
944367153,1,5713
944367154,2,2679
944367155,1,6219
944367156,1,5752
944367157,2,4421
944367158,2,5938
944367160,1,6921
944367161,1,3459
944367162,1,1017
944367163,2,2295
944367164,2,6191
944367165,2,3008
944367166,2,7134
944367167,2,6253
944367168,2,6660
944367169,2,4617
944367170,1,2857
944367171,2,3592
944367172,2,6273
944367173,1,3777
944367174,2,5407
944367175,1,6819
944367176,2,4116
944367177,1,5540
944367178,1,177
944367179,2,1517
944367180,2,1360
944367181,2,3445
944367182,2,1620
944367183,1,1404
944367184,2,1087
944367185,2,5376
944367186,2,343
944367187,2,3546
944367188,1,5976
944367189,1,4463
944367190,1,2976
944367191,1,3969
944367192,2,5529
944367193,1,4912
944367194,2,2258
944367195,1,298
944367196,2,5427
944367197,2,2692
944367198,2,2876
944367199,2,2472
944367200,2,3341
944367201,1,2450
944367202,2,4812
944367203,2,4855
944367204,1,4736
944367205,2,4178
944367206,2,6669
944367207,2,5593
944367208,2,4581
944367209,2,3224
944367210,2,729
944367211,2,3439
944367212,2,1820
944367213,2,2061
944367214,1,336
944367215,1,6022
944367216,2,3868
944367217,2,3559
944367218,1,5348
944367220,1,1313
944367221,2,2862
944367222,1,3931
944367223,2,2344
944367224,1,1072
944367225,1,6224
944367226,1,2877
944367227,2,3515
944367228,2,3399
944367229,2,3876
944367230,2,1038
944367231,1,2392
944367232,1,5745
944367233,1,2816
944367234,2,3977
944367235,1,1715
944367236,1,7175
944367237,1,3752
944367238,1,7257
944367239,1,788
944367240,1,5899
944367241,2,5384
944367242,2,1852
944367243,1,7195
944367244,1,632
944367245,2,1855
944367246,2,5622
944367247,2,5772
944367248,2,3756
944367249,2,4203
944367250,2,1909
944367251,1,3962
944367252,1,2196
944367253,1,4870
944367254,2,3620
944367255,1,3970
944367256,2,6604
944367257,1,3872
944367258,2,6010
944367259,1,1943
944367260,2,936
944367261,2,2189
944367262,2,2074
944367263,2,7202
944367264,1,6163
944367265,2,6933
944367266,2,4577
944367268,2,191
944367269,1,6215
944367270,1,667
944367271,1,5982
944367272,2,3743
944367273,2,4205
944367274,1,4833
944367275,1,3247
944367276,2,2212
944367277,2,5164
944367278,1,3804
944367279,1,4784
944367280,1,2676
944367281,2,4592
944367282,1,6355
944367283,1,3158
944367284,1,4121
944367285,2,1333
944367286,2,2319
944367287,1,6277
944367288,1,1280
944367289,1,5556
944367290,2,1350
944367291,2,4600
944367292,2,6232
944367293,2,4246
944367294,1,5639
944367295,2,5414
944367296,2,2117
944367297,1,250
944367298,1,6179
944367299,1,2911
944367300,1,2229
944367301,1,2689
944367302,1,5534
944367303,1,4811
944367304,1,3915
944367305,2,4985
944367306,1,3645
944367308,2,1021
944367309,1,7221
944367310,2,2123
944367311,1,3909
944367312,2,1819
944367313,2,923
944367314,2,4634
944367315,2,5054
944367316,1,3329
944367317,2,3485
944367318,1,3013
944367319,2,1595
944367320,2,2996
944367321,2,5643
944367322,2,2669
944367323,1,1361
944367325,1,5952
944367326,2,3017
944367327,2,5674
944367328,1,6141
944367329,2,3210
944367330,1,3453
944367331,1,4673
944367332,2,6237
944367333,2,981
944367334,1,5776
944367335,2,5827
944367336,2,858
944367337,1,2969
944367338,2,3025
944367339,1,1186
944367340,2,7272
944367341,2,736
944367342,2,3595
944367343,1,5800
944367344,2,5208
944367345,1,3138
944367346,2,6651
944367347,2,5815
944367348,1,7236
944367349,1,284
944367350,1,5351
944367351,2,1583
944367352,1,785
944367353,2,2358
944367354,2,4852
944367355,2,4595
944367356,1,3234
944367357,1,1025
944367358,1,4200
944367359,2,190
944367360,1,4662
944367361,2,2818
944367362,1,6124
944367363,2,6309
944367364,2,6483
944367365,2,1573
944367366,2,7237
944367367,2,4087
944367368,1,3947
944367369,1,2630
944367370,2,993
944367371,1,1005
944367372,1,345
944367373,1,4303
944367374,1,5071
944367375,2,2842
944367376,2,3678
944367377,1,5607
944367378,2,2040
944367379,1,5116
944367380,2,5636
944367381,1,4344
944367383,2,1946
944367384,2,2628
944367385,2,2077
944367386,2,2380
944367387,1,5532
944367388,2,2952
944367389,2,3792
944367390,2,2185
944367391,1,4670
944367392,1,2289
944367393,1,2058
944367394,1,269
944367395,1,7150
944367396,1,34
944367397,1,2364
944367398,2,5497
944367400,1,5809
944367401,1,2583
944367402,2,1691
944367403,1,155
944367404,2,2784
944367405,2,5513
944367406,1,5460
944367407,2,976
944367408,2,6264
944367409,2,1046
944367410,2,1316
944367411,2,2112
944367412,2,2027
944367413,1,6209
944367414,2,21
944367415,2,3587
944367416,2,1832
944367417,1,3982
944367418,1,6160
944367419,2,1374
944367420,1,2115
944367421,1,541
944367422,2,4773
944367423,2,6895
944367424,2,5090
944367425,2,649
944367426,1,4705
944367427,2,4770
944367428,2,1547
944367429,1,1905
944367430,2,1224
944367431,2,1243
944367432,2,2109
944367433,2,7076
944367434,2,4744
944367435,1,6916
944367436,1,6324
944367437,2,3513
944367438,1,2401
944367439,1,1721
944367440,1,3622
944367441,1,2541
944367442,1,6999
944367443,2,6931
944367444,2,1949
944367445,2,812
944367446,1,6563
944367447,2,59
944367448,1,4221
944367449,2,7090
944367450,2,3827
944367451,1,4414
944367452,2,5700
944367453,1,5764
944367454,1,5175
944367455,2,5527
944367456,1,6851
944367457,1,5801
944367458,1,6515
944367459,1,6754
944367460,1,5818
944367461,2,5457
944367462,1,3062
944367463,1,4607
944367464,1,6070
944367465,2,616
944367466,2,2846
944367467,2,2918
944367468,1,2415
944367469,1,542
944367470,2,4796
944367471,1,4799
944367472,2,4650
944367473,2,6676
944367474,2,2901
944367475,2,65
944367477,2,507
944367478,2,5662
944367480,2,791
944367481,1,6879
944367482,2,3801
944367483,2,2982
944367484,1,6188
944367485,2,3265
944367486,2,6758
944367487,1,3925
944367488,2,464
944367489,2,5661
944367490,1,5526
944367491,1,5859
944367492,1,582
944367493,2,2204
944367494,1,4952
944367495,2,3627
944367496,2,1899
944367497,1,4449
944367498,1,217
944367499,2,590
944367500,1,301
944367502,1,99
944367503,1,576
944367504,2,2861
944367505,1,3811
944367506,2,967
944367507,2,1822
944367508,1,1227
944367509,1,443
944367510,1,3582
944367511,1,830
944367512,2,82
944367513,1,1057
944367514,1,7307
944367516,2,6713
944367517,2,383
944367518,2,2477
944367519,2,3621
944367520,2,5062
944367521,1,931
944367523,1,3447
944367524,1,1023
944367525,1,2618
944367526,2,4023
944367527,2,869
944367528,2,2673
944367529,2,4212
944367530,1,5909
944367531,2,6576
944367532,2,3802
944367533,1,6202
944367534,1,3002
944367535,2,3549
944367536,2,1763
944367537,2,330
944367538,2,1801
944367539,1,1652
944367540,1,4032
944367541,2,2087
944367542,2,1952
944367543,1,904
944367544,1,5387
944367545,2,2552
944367546,2,285
944367547,1,6759
944367548,1,136
944367549,1,7063
944367550,2,5651
944367551,2,2527
944367552,1,1518
944367553,2,2759
944367554,1,4766
944367555,1,6353
944367556,1,2849
944367557,2,2763
944367558,1,3691
944367559,2,303
944367560,1,6536
944367561,1,189
944367562,1,2390
944367563,2,1090
944367564,1,1450
944367565,2,3121
944367566,1,5943
944367567,2,6958
944367568,2,6002
944367569,2,1401
944367570,2,732
944367571,2,5327
944367572,2,4208
944367573,1,3707
944367574,1,677
944367575,1,2235
944367576,1,1103
944367577,1,3420
944367578,2,2801
944367579,1,1782
944367580,2,1948
944367581,2,1362
944367582,1,1487
944367583,2,7138
944367584,2,647
944367585,2,3489
944367586,2,6432
944367587,1,5670
944367588,1,4085
944367589,2,5037
944367590,1,293
944367591,2,7297
944367592,1,5682
944367593,1,6984
944367594,1,2357
944367595,1,346
944367596,2,2670
944367597,2,6682
944367598,2,5575
944367599,1,6058
944367600,1,6346
944367601,1,6225
944367602,1,5647
944367603,2,4089
944367604,1,1687
944367605,1,3170
944367606,1,5313
944367607,2,1670
944367608,2,2210
944367609,2,3000
944367610,2,6932
944367611,2,2721
944367612,2,5012
944367613,2,2440
944367614,2,2369
944367615,2,290
944367616,1,714
944367618,2,2438
944367619,2,4060
944367620,2,5543
944367621,2,1320
944367622,2,2822
944367623,1,1760
944367624,2,5948
944367625,2,5571
944367626,1,2398
944367627,2,4693
944367628,1,2444
944367629,1,5686
944367630,2,3538
944367632,2,2362
944367633,2,5789
944367634,1,3404
944367635,2,4191
944367636,2,1008
944367637,2,658
944367638,2,5833
944367639,1,5983
944367640,2,5240
944367642,2,498
944367643,2,2978
944367644,2,6252
944367645,2,6569
944367646,2,4167
944367647,2,3231
944367648,2,5641
944367649,1,679
944367650,1,2709
944367651,2,3629
944367652,2,1768
944367653,2,3335
944367654,1,6348
944367655,1,3281
944367656,2,3732
944367657,1,111
944367658,2,3758
944367659,2,1499
944367660,1,5482
944367661,2,7284
944367663,1,7313
944367664,2,4624
944367665,2,6430
944367666,1,534
944367667,1,2214
944367668,2,5940
944367669,1,1866
944367670,1,4997
944367671,1,6873
944367672,2,2507
944367673,2,6001
944367674,2,263
944367675,2,4428
944367676,2,2837
944367677,2,5549
944367678,1,5406
944367679,2,6007
944367680,1,4185
944367681,2,1665
944367682,2,4602
944367683,2,2178
944367684,2,1357
944367685,2,1895
944367686,1,6120
944367687,2,4566
944367688,2,6908
944367689,2,6559
944367690,1,5933
944367691,1,5649
944367692,1,5627
944367693,1,7128
944367694,2,7037
944367695,2,6823
944367696,2,4729
944367697,1,4420
944367698,1,4019
944367699,2,329
944367700,1,3123
944367701,2,6551
944367702,2,5155
944367703,1,2010
944367704,1,665
944367705,1,5798
944367706,1,55
944367707,1,3832
944367708,2,3117
944367709,1,5568
944367710,2,2198
944367711,1,3113
944367712,2,5225
944367713,2,6165
944367714,2,2851
944367715,1,4970
944367716,2,6368
944367717,1,4886
944367718,1,4293
944367719,2,4959
944367720,1,79
944367721,2,1496
944367723,2,2076
944367724,1,3253
944367725,1,3446
944367726,2,5561
944367727,1,2516
944367728,1,4968
944367729,2,535
944367730,2,6646
944367731,1,1131
944367732,2,1616
944367733,2,4905
944367734,2,4036
944367735,2,1431
944367736,2,4104
944367737,2,2995
944367738,1,4392
944367740,2,3432
944367741,1,5181
944367742,2,4238
944367743,1,6036
944367744,1,6158
944367745,1,6680
944367746,2,3078
944367747,1,244
944367748,2,1326
944367749,1,628
944367750,1,1221
944367751,1,407
944367752,1,5498
944367753,2,3545
944367754,1,2520
944367755,1,3350
944367756,2,841
944367757,2,2662
944367758,2,3791
944367759,1,320
944367760,2,2827
944367761,1,6003
944367762,2,7277
944367763,2,5603
944367764,1,554
944367766,2,5808
944367767,2,43
944367768,1,6359
944367769,1,6885
944367770,2,5309
944367771,1,7014
944367772,2,686
944367773,1,3172
944367774,1,6142
944367775,2,3641
944367776,2,4311
944367777,2,2883
944367778,2,273
944367779,1,5425
944367780,2,1438
944367781,1,4516
944367782,2,5112
944367783,1,7043
944367784,1,395
944367786,1,799
944367787,2,7
944367788,1,4924
944367789,2,7200
944367790,1,1764
944367791,2,1636
944367792,1,2597
944367793,2,6855
944367794,1,5239
944367795,2,3638
944367796,1,1108
944367797,2,6488
944367798,2,5563
944367799,2,759
944367800,2,4440
944367801,1,7303
944367802,2,2757
944367803,1,804
944367804,2,2525
944367805,1,6149
944367806,2,2694
944367807,1,7298
944367808,1,1625
944367809,1,6605
944367810,1,3896
944367811,1,102
944367813,1,3956
944367814,1,1043
944367815,2,731
944367816,1,684
944367817,2,3273
944367818,1,4334
944367819,2,3272
944367820,2,5107
944367821,1,2961
944367822,1,6924
944367823,1,3379
944367824,1,2512
944367825,1,2261
944367826,1,1437
944367827,2,5319
944367828,2,3126
944367829,2,3708
944367830,1,556
944367831,1,1024
944367832,1,399
944367833,1,6143
944367834,2,3767
944367835,1,1871
944367836,2,3275
944367837,1,2762
944367838,1,2297
944367839,1,4991
944367840,2,707
944367841,2,4977
944367843,1,4068
944367844,2,194
944367845,1,3659
944367846,2,2078
944367847,1,1274
944367848,2,622
944367849,1,4678
944367850,1,5750
944367851,1,1095
944367852,2,1006
944367854,2,5515
944367855,1,442
944367856,2,7057
944367857,1,1571
944367858,1,3128
944367859,1,678
944367860,1,5301
944367861,2,1544
944367862,1,1147
944367863,1,3093
944367864,1,4353
944367865,1,5048
944367866,2,4308
944367868,2,2372
944367869,1,2201
944367870,2,4441
944367871,2,6679
944367872,2,171
944367873,1,437
944367874,2,1052
944367875,1,3168
944367876,2,3539
944367877,2,7000
944367878,1,3534
944367879,2,5555
944367880,2,2389
944367882,2,7310
944367883,2,2410
944367884,2,6562
944367885,1,4611
944367886,2,2867
944367887,1,4763
944367888,1,5736
944367889,2,6778
944367890,2,2706
944367891,2,5680
944367892,2,3290
944367893,2,1127
944367894,2,5415
944367895,2,5150
944367896,1,4253
944367897,2,3454
944367898,1,2716
944367899,1,4363
944367900,1,2188
944367902,1,5134
944367903,2,275
944367904,2,3443
944367905,2,113
944367906,2,6658
944367907,1,6150
944367908,2,2672
944367909,1,7046
944367910,1,2578
944367911,1,3278
944367912,2,402
944367913,2,364
944367914,1,3024
944367915,2,3403
944367916,1,3755
944367917,2,6080
944367918,2,4726
944367919,2,5089
944367920,1,926
944367921,2,267
944367922,2,380
944367923,2,5842
944367924,2,1148
944367925,2,4051
944367926,2,3675
944367927,1,2053
944367928,2,5263
944367929,2,3279
944367930,2,3685
944367931,1,3048
944367932,2,500
944367933,1,1861
944367934,1,5667
944367935,2,3565
944367936,2,4155
944367937,2,3236
944367938,2,3880
944367939,1,6902
944367940,1,4313
944367941,2,7249
944367942,1,1019
944367943,1,4921
944367944,1,743
944367945,1,4452
944367946,2,929
944367947,1,3567
944367948,2,6762
944367949,2,774
944367950,2,344
944367951,2,32
944367952,2,390
944367953,2,6801
944367954,1,5784
944367955,2,4269
944367956,1,4999
944367957,2,3326
944367958,2,1083
944367959,1,4790
944367960,2,2051
944367961,1,4098
944367962,1,2926
944367963,1,2286
944367964,2,2092
944367965,2,3004
944367966,2,1531
944367967,1,972
944367968,1,797
944367969,1,4502
944367970,1,7305
944367971,2,2731
944367972,2,7217
944367973,2,2696
944367974,2,5244
944367975,2,3338
944367976,2,2931
944367977,1,4983
944367978,1,4015
944367979,1,6640
944367980,2,5722
944367981,2,322
944367982,1,4945
944367983,2,2445
944367984,2,1011
944367985,1,400
944367986,2,2560
944367987,2,3810
944367988,2,6460
944367989,1,3075
944367990,2,144
944367991,2,6153
944367992,2,121
944367993,2,6937
944367994,1,5966
944367995,2,859
944367996,1,610
944367997,1,4360
944367998,2,4404
944367999,1,6091
944368000,2,1411
944368001,1,4431
944368002,2,1717
944368003,2,4761
944368004,2,5094
944368005,1,2339
944368006,1,4489
944368007,1,913
944368008,1,1656
944368009,2,3441
944368010,1,1180
944368011,2,781
944368012,2,749
944368013,2,3023
944368014,1,2798
944368015,2,2593
944368016,2,6613
944368017,2,5628
944368018,1,4077
944368019,2,7163
944368020,2,16
944368021,1,4054
944368022,2,3021
944368023,1,4346
944368024,1,2691
944368025,2,236
944368026,2,5802
944368028,1,2313
944368029,2,425
944368030,2,6609
944368031,1,3544
944368032,1,5757
944368033,1,3838
944368034,1,3284
944368035,2,3205
944368036,2,887
944368037,1,7006
944368038,2,2840
944368039,1,363
944368040,1,2770
944368041,2,406
944368042,2,1774
944368043,1,6493
944368044,2,4920
944368045,1,7082
944368046,1,6300
944368047,2,4881
944368048,2,2528
944368049,1,6951
944368050,2,3334
944368051,1,613
944368052,2,6231
944368053,2,3552
944368054,1,3520
944368055,2,5725
944368056,2,4271
944368057,1,2156
944368058,1,6597
944368059,1,2309
944368060,2,6986
944368061,2,2464
944368063,1,3726
944368064,1,1582
944368065,1,7207
944368066,1,5404
944368067,1,3108
944368068,1,3310
944368069,1,2167
944368070,2,5101
944368072,1,47
944368073,1,5408
944368074,2,1626
944368075,1,1900
944368076,2,4447
944368077,1,1835
944368078,2,4450
944368079,1,2377
944368080,2,5085
944368081,2,7081
944368082,2,5923
944368083,1,530
944368084,1,4152
944368085,2,4026
944368086,2,6499
944368087,2,5245
944368088,2,2772
944368089,2,1836
944368090,1,2395
944368091,1,1385
944368092,2,4864
944368093,2,6069
944368094,1,682
944368095,1,585
944368096,1,4515
944368097,1,1483
944368098,1,3770
944368099,1,40
944368101,1,1315
944368102,2,7130
944368103,2,5456
944368104,2,2387
944368105,2,4903
944368106,1,6157
944368107,1,6218
944368108,1,1530
944368109,1,4288
944368110,1,101
944368111,2,182
944368112,1,361
944368113,1,6567
944368114,2,2433
944368115,2,6737
944368116,2,1753
944368117,1,5950
944368118,1,6415
944368119,1,6553
944368120,1,1013
944368121,1,7102
944368122,2,1294
944368123,1,5770
944368124,2,4335
944368125,2,3106
944368126,2,927
944368127,2,4643
944368128,2,1840
944368129,1,2018
944368130,2,311
944368131,2,3357
944368132,1,7152
944368133,2,1800
944368134,1,2118
944368135,1,4501
944368136,2,5475
944368137,1,5006
944368138,1,1514
944368139,1,1734
944368140,2,4707
944368141,2,3704
944368142,1,5583
944368143,2,325
944368144,1,5911
944368145,1,1417
944368146,2,6352
944368147,2,3845
944368148,2,5507
944368149,1,286
944368150,2,4879
944368151,2,5620
944368152,1,5093
944368153,1,3090
944368154,2,4825
944368156,2,3185
944368157,2,696
944368158,1,5701
944368159,1,3362
944368160,2,6373
944368161,1,852
944368162,1,2855
944368163,1,4944
944368164,2,3937
944368165,2,3735
944368166,1,4008
944368167,2,3729
944368168,1,3214
944368169,1,6968
944368170,1,6627
944368171,2,560
944368172,1,3766
944368173,1,2844
944368174,1,1549
944368175,2,2279
944368176,2,5624
944368177,2,2314
944368179,2,3895
944368180,2,4417
944368181,2,169
944368182,2,5552
944368183,1,1564
944368184,2,681
944368185,2,2956
944368186,2,3380
944368187,1,6907
944368188,1,1236
944368189,2,3433
944368190,1,7201
944368191,1,6512
944368192,2,5839
944368193,1,129
944368194,2,1152
944368195,1,3602
944368196,1,1188
944368197,1,6529
944368198,2,7192
944368199,1,6134
944368200,2,2050
944368201,1,6696
944368202,2,3528
944368203,1,6118
944368204,2,1589
944368205,1,6390
944368206,1,5795
944368207,2,6930
944368208,1,2774
944368210,1,4615
944368211,1,3642
944368212,2,116
944368213,2,938
944368214,2,6709
944368215,1,2580
944368216,2,6670
944368217,1,3666
944368218,2,5895
944368219,2,4874
944368220,1,4804
944368221,2,2596
944368222,2,2274
944368223,1,5264
944368224,1,947
944368225,2,5368
944368226,2,2659
944368227,2,7158
944368228,2,2717
944368229,2,5230
944368230,2,3570
944368231,2,6586
944368232,1,1372
944368233,2,5330
944368234,1,5318
944368235,2,2585
944368236,1,1339
944368237,1,2420
944368238,2,2565
944368239,2,1898
944368240,2,2794
944368241,2,6115
944368242,1,5271
944368243,1,1736
944368244,1,1804
944368245,1,120
944368246,1,4506
944368247,2,548
944368248,2,475
944368249,1,5218
944368250,2,4466
944368251,2,6327
944368252,1,6939
944368253,1,4030
944368254,2,4950
944368255,1,6877
944368256,2,6732
944368257,2,4844
944368258,1,6903
944368259,2,3206
944368260,1,4900
944368261,2,4483
944368262,1,6298
944368263,1,6335
944368264,2,2266
944368265,2,1167
944368267,1,1192
944368268,1,4214
944368269,1,550
944368270,2,3163
944368271,2,6896
944368272,1,5744
944368273,2,7254
944368274,1,4014
944368275,2,1941
944368276,1,5077
944368277,1,1031
944368278,2,754
944368279,2,4777
944368280,2,3019
944368281,2,1194
944368282,2,417
944368283,2,2803
944368286,1,921
944368287,1,3066
944368288,2,4256
944368289,1,6878
944368290,2,1143
944368291,2,5978
944368292,1,1605
944368294,1,4608
944368295,1,5586
944368296,1,1054
944368297,1,5145
944368298,2,309
944368299,1,1912
944368300,1,4328
944368301,1,5033
944368302,2,5505
944368303,1,6256
944368304,2,7107
944368305,1,745
944368306,1,4752
944368307,1,3360
944368308,2,6049
944368310,2,5133
944368311,1,7004
944368312,1,5036
