"content_length","spelling_errors_ratio","numberOfLinks","non_markup_alphanum_characters","linkwordscore","image_ratio","html_ratio","frameTagRatio","avglinksize","is_news_1","is_news_.","news_front_page_0","news_front_page_.","news_front_page_1","hasDomainLink_0","hasDomainLink_1","alchemy_category_business","alchemy_category_recreation","alchemy_category_health","alchemy_category_sports","alchemy_category_.","alchemy_category_arts_entertainment","alchemy_category_science_technology","alchemy_category_gaming","alchemy_category_culture_politics","alchemy_category_computer_internet","alchemy_category_law_crime","alchemy_category_religion","alchemy_category_weather","alchemy_category_unknown","lengthyLinkDomain_1","lengthyLinkDomain_0","dummy"
0.09398,0.136196,0.016413,0.023611,0.09,0.008995,0.288649593,0.028409,0.004324,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.029738,0.072464,0.014011,0.007502,0.3,0.009621,0.260884248,0.106145,0.00555,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.029738,0.072464,0.014011,0.007502,0.3,0.009621,0.260884248,0.106145,0.00555,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.025282,0.045685,0.01241,0.004799,0.29,0.009045,0.245299115,0.167095,0.004321,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.030774,0.074468,0.021217,0.009017,0.33,0.009941,0.251738677,0.088692,0.005078,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.030774,0.074468,0.021217,0.009017,0.33,0.009941,0.251738677,0.088692,0.005078,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.030774,0.074468,0.021217,0.009017,0.33,0.009941,0.251738677,0.088692,0.005078,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.09512,0.081776,0.031625,0.031281,0.31,0.008767,0.219627891,0.040383,0.010287,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.05844,0.058468,0.113491,0.029464,0.36,0.012692,0.15519193,0.02997,0.004312,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.05844,0.058468,0.113491,0.029464,0.36,0.012692,0.15519193,0.02997,0.004312,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.035748,0.062069,0.053243,0.030661,0.17,0.011632,0.208103892,0.067171,0.003602,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.04269,0.076271,0.036829,0.033431,0.14,0.010352,0.243761264,0.00761,0.005365,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.04269,0.076271,0.036829,0.033431,0.14,0.010352,0.243761264,0.00761,0.005365,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.025386,0.089069,0.031225,0.01308,0.46,0.009773,0.251158948,0.080342,0.007998,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.049114,0.095982,0.019015,0.016186,0.25,0.008862,0.284902969,0.072407,0.007202,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.03554,0.10231,0.03703,0.008468,0.52,0.009224,0.243601435,0.072269,0.006612,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.049114,0.095982,0.019015,0.016186,0.25,0.008862,0.284902969,0.072407,0.007202,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.020516,0.07732,0.082266,0.028242,0.44,0.010946,0.187527778,0.029582,0.006435,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.020516,0.07732,0.082266,0.028242,0.44,0.010946,0.187527778,0.029582,0.006435,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.037716,0.070968,0.01261,0.014229,0.21,0.009399,0.23893935,0.046908,0.007056,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000414,0.25,0.01201,0.02715,0.03,0,0.204819277,0.027574,0.001553,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.037716,0.070968,0.01261,0.014229,0.21,0.009399,0.23893935,0.046908,0.007056,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.049321,0.14532,0.033227,0.017735,0.25,0.009619,0.211554998,0.043831,0.005303,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000311,0.6,0.001801,0.000264,0.55,0,0.278964336,0.084507,0.016529,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.000311,0.6,0.001801,0.000264,0.55,0,0.278964336,0.084507,0.016529,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.003937,0.111111,0.001801,0.000115,0.84,0.009293,0.401061008,0.081633,0.007438,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.003005,0.125,0.044636,0.010757,0.46,0.026603,0.209988026,0.068966,0.00666,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.010569,0.12766,0.017614,0.014633,0.15,0.01299,0.220978925,0.05297,0.004077,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.028287,0.088561,0.044836,0.073209,0.13,0.011906,0.166177839,0.004244,0.006449,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.006217,0.151515,0.001801,0.000486,0.33,0.008895,0.414359862,0.034483,0.003367,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.166667,0.021217,0.014253,0.29,0,0.249328427,0.080386,0.006686,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.4,0.022818,0.016278,0.26,0,0.267209994,0.044444,0.005095,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.006321,0.16129,0.004203,0.001471,0.51,0.008911,0.281549849,0.136691,0.010101,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.013885,0.100719,0.019416,0.008733,0.36,0.008958,0.241635253,0.056433,0.006167,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.032225,0.083969,0.032626,0.014282,0.47,0.009571,0.257151619,0.076923,0.008857,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.012123,0.090909,0.009608,0.003251,0.44,0.009541,0.229834096,0.076923,0.005847,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.015957,0.096386,0.028823,0.006593,0.58,0.012612,0.212680745,0.042553,0.008373,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.005181,0.085714,0.019816,0.001044,0.87,0.013929,0.212882169,0.042493,0.006072,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000414,0.333333,0.001201,0.000361,0.59,0,0.439607843,0.121951,0.007805,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.008393,0.068493,0.043635,0.012368,0.57,0.013727,0.196625641,0.052973,0.010255,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.000414,0.333333,0.001201,0.000361,0.59,0,0.439607843,0.121951,0.007805,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.025386,0.02139,0.108887,0.020913,0.57,0.010443,0.202945647,0.033547,0.006697,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.016682,0.218045,0.014211,0.007439,0.33,0.010138,0.145402975,0.064103,0.006553,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.05357,0.275449,0.01281,0.011527,0.21,0.00887,0.234931219,0.069869,0.004809,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.015128,0.151724,0.019416,0.002861,0.56,0.00925,0.219739437,0.085417,0.004591,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.03668,0.02649,0.060849,0.031007,0.4,0.009708,0.190809411,0.054514,0.009329,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.038234,0.072785,0.121297,0.012897,0.69,0.009172,0.183492457,0.032358,0.005317,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.029013,0.054152,0.029223,0.015739,0.04,0.009,0.208792519,0.032345,0.000524,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.145063,0.114618,0.053042,0.075109,0.24,0.00931,0.265040257,0.044085,0.012989,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.08165,0.074671,0.036029,0.022996,0.15,0.009309,0.221743269,0.014535,0.003299,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.039167,0.033333,0.026221,0.001524,0.91,0.010405,0.180803388,0.015873,0.004963,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.149104,0.094644,0.024219,0.0278,0.23,0.008841,0.311833623,0.055556,0.008635,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004145,0.047619,0.007206,0.004328,0.18,0.015549,0.255704632,0.061093,0.003489,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.020309,0.08,0.031825,0.013772,0.31,0.011299,0.210882839,0.024351,0.005912,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.106103,0.11172,0.035028,0.052921,0.23,0.008775,0.264219409,0.016371,0.016553,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.004248,0.020833,0.030424,0.003924,0.59,0.046855,0.210422149,0.059675,0.004337,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.000622,0.25,0.003203,0.000438,0.66,0,0.311152116,0.097561,0.006482,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000622,0.25,0.003203,0.000438,0.66,0,0.311152116,0.097561,0.006482,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.004352,0.043478,0.007206,0.004285,0.18,0.01508,0.256436463,0.060703,0.003673,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.123821,0.048241,0.009608,0.024823,0.12,0.008876,0.302853161,0.07265,0.00792,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.077298,0.069364,0.03743,0.027684,0.25,0.009137,0.243277335,0.047076,0.006377,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.068387,0.097731,0.015212,0.017807,0.1,0.009041,0.26802435,0.06142,0.003717,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.022381,0.111111,0.02482,0.00829,0.45,0.010118,0.245331701,0.108365,0.007474,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.022381,0.111111,0.02482,0.00829,0.45,0.010118,0.245331701,0.108365,0.007474,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.007668,0,0.01221,0.003323,0.44,0.012439,0.21500118,0.034934,0.005078,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.044969,0.134434,0.022418,0.009767,0.47,0.009018,0.2817744,0.075243,0.009361,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.007668,0,0.01221,0.003323,0.44,0.012439,0.21500118,0.034934,0.005078,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.110973,0.07287,0.054644,0.015042,0.5,0.008991,0.227862099,0.053917,0.007859,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.00487,0.084746,0.019816,0.009276,0.37,0.009868,0.241751894,0.057816,0.006386,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00487,0.084746,0.019816,0.009276,0.37,0.009868,0.241751894,0.057816,0.006386,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.013781,0.052174,0.011209,0.002275,0.34,0.01131,0.255319149,0.105727,0.002655,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.017822,0.047619,0.027622,0.006728,0.39,0.009832,0.214104105,0.026871,0.003869,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.054709,0.096842,0.033026,0.034094,0.22,0.00997,0.242301818,0.034532,0.007887,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.065796,0.082645,0.07506,0.023486,0.46,0.009755,0.216262212,0.055556,0.006178,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.04155,0.07672,0.018815,0.013979,0.16,0.009107,0.289093561,0.026667,0.004132,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.033364,0.072917,0.020616,0.010733,0.26,0.009876,0.187301213,0.01257,0.004821,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.025075,0.07113,0.03723,0.005444,0.63,0.010527,0.213980951,0.07916,0.00625,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.001658,0.076923,0.001001,0.000178,0.81,0.012245,0.358977286,0.178947,0.013315,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.076262,0.091445,0.02522,0.014946,0.3,0.008952,0.228159895,0.12069,0.006816,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.009118,0.122222,0.031225,0.002669,0.77,0.011037,0.202457973,0.043825,0.006106,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.009118,0.122222,0.031225,0.002669,0.77,0.011037,0.202457973,0.043825,0.006106,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.009118,0.122222,0.031225,0.002669,0.77,0.011037,0.202457973,0.043825,0.006106,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.013056,0.109375,0.023619,0.036489,0.12,0.009187,0.229962858,0.051926,0.005383,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00114,0.3,0.004404,0.004246,0.17,0.039359,0.313979058,0.097778,0.004545,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.013056,0.109375,0.023619,0.036489,0.12,0.009187,0.229962858,0.051926,0.005383,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.004974,0,0.103283,0.038562,0.17,0.063019,0.133461547,0.026678,0.002173,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.03554,0.063063,0.029223,0.012416,0.45,0.009526,0.246712314,0.082883,0.008126,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.057714,0.098592,0.01221,0.020457,0.06,0.009175,0.243429519,0.063063,0.003306,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.047767,0.089157,0.053443,0.01975,0.36,0.009879,0.190898643,0.037037,0.005077,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.044659,0.058172,0.13771,0.022193,0.61,0.00977,0.205454282,0.026248,0.006776,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.030049,0.061611,0.008207,0.007309,0.12,0.009313,0.292613636,0.020979,0.002427,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.09025,0.093637,0.007606,0.019702,0.16,0.008767,0.33272298,0.074468,0.012397,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.09025,0.093637,0.007606,0.019702,0.16,0.008767,0.33272298,0.074468,0.012397,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.006113,0,0.010208,0.00616,0.23,0.018892,0.203297167,0.033126,0.004905,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.012952,0.101695,0.035829,0.037432,0.14,0.012045,0.219026896,0.011274,0.017614,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.021138,0.105263,0.013811,0.004237,0.35,0.012859,0.19035516,0.125645,0.003727,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,1,0.168935,0.017196,0.66,0,0.151105325,0.020926,0.005039,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.029634,0.124514,0.073859,0.016792,0.53,0.010302,0.229425635,0.052455,0.006508,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.185887,0.114387,0.036029,0.040028,0.21,0.008821,0.247828433,0.022016,0.008551,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.160087,0.068037,0.018215,0.03181,0.16,0.009038,0.260778548,0.069217,0.008479,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0,0.039832,0.120403,0.11,0,0.284221758,0.055396,0.011581,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.07678,0.060938,0.02462,0.022423,0.21,0.00983,0.224801158,0.033632,0.006915,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.006217,0.125,0.01241,0.006449,0.35,0.011132,0.242164682,0.091176,0.012634,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.006217,0.125,0.01241,0.006449,0.35,0.011132,0.242164682,0.091176,0.012634,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.097296,0.101813,0.02442,0.004414,0.71,0.008746,0.270788695,0.003663,0.013729,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.048078,0.081206,0.036829,0.018432,0.3,0.009294,0.255809323,0.090909,0.005246,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.017926,0.078431,0.013211,0.003635,0.4,0.00992,0.259811756,0.173442,0.004441,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.017926,0.078431,0.013211,0.003635,0.4,0.00992,0.259811756,0.173442,0.004441,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.030256,0.05283,0.018415,0.011767,0.19,0.010082,0.218096448,0.057851,0.004236,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.060719,0.053254,0.028623,0.01194,0.26,0.009891,0.255110122,0.078947,0.004036,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.001347,0.083333,0.015012,0.012666,0.13,0.16035,0.172717732,0.017815,0.003613,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.037509,0.073333,0.076261,0.021236,0.32,0.01247,0.18449251,0.035553,0.003605,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000518,0,0.009007,0.001808,0.48,0,0.269936947,0.130631,0.004224,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000518,0,0.009007,0.001808,0.48,0,0.269936947,0.130631,0.004224,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000518,0,0.009007,0.001808,0.48,0,0.269936947,0.130631,0.004224,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.003316,0.232558,0.023018,0.004665,0.46,0.017493,0.221123127,0.019455,0.004948,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.076158,0.101173,0.029824,0.023784,0.09,0.009448,0.196764868,0.071006,0.002017,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000829,0,0.13711,0.007117,0.86,0.061224,0.2056961,0.017847,0.006887,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000829,0,0.008006,0.001207,0.36,0,0.230225989,0.142241,0.002342,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000829,0,0.008006,0.001207,0.36,0,0.230225989,0.142241,0.002342,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.048389,0.121622,0.007406,0.011397,0.06,0.009041,0.289407923,0.169118,0.003005,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.016164,0.081081,0.026821,0.012662,0.26,0.011883,0.18725736,0.031348,0.004217,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.07709,0.105181,0.042634,0.043659,0.17,0.009613,0.202846846,0.021978,0.006985,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.076572,0.067449,0.055244,0.031743,0.32,0.009481,0.238633146,0.055498,0.007172,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.018547,0.025641,0.067454,0.002409,0.79,0.01863,0.136775275,0.029319,0.003191,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.022485,0.138122,0.008006,0.005684,0.22,0.009382,0.278970116,0.152778,0.004367,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.032743,0.072464,0.021817,0.006223,0.5,0.009741,0.262660329,0.102767,0.007231,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.032743,0.072464,0.021817,0.006223,0.5,0.009741,0.262660329,0.102767,0.007231,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.123096,0.089832,0.045837,0.031185,0.23,0.008829,0.220869586,0.095789,0.004772,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.014403,0.111111,0.01281,0.007006,0.28,0.029883,0.203828063,0.029345,0.00495,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.035748,0.033019,0.083467,0.027665,0.16,0.009477,0.182172738,0.015444,0.001414,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.121749,0.110756,0.039031,0.124659,0.11,0.008783,0.176692517,0.008757,0.012297,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.02549,0.117925,0.030424,0.013258,0.15,0.011046,0.191779222,0.070828,0.001822,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.067765,0.144082,0.003203,0.01207,0.04,0.008992,0.257996044,0.03913,0.004775,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.03181,0.101639,0.01241,0.011214,0.01,0.008985,0.245276619,0.066514,0.00014,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.066418,0.065041,0.042834,0.028612,0.29,0.009237,0.220534565,0.056391,0.006428,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.060408,0.119718,0.028022,0.204018,0.04,0.00884,0.165411933,0.026316,0.006193,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00373,0.054054,0.015813,0.001707,0.75,0.010428,0.312347253,0.112903,0.007576,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.060408,0.119718,0.028022,0.204018,0.04,0.00884,0.165411933,0.026316,0.006193,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00373,0.054054,0.015813,0.001707,0.75,0.010428,0.312347253,0.112903,0.007576,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.039374,0.121951,0.014211,0.015686,0.31,0.008946,0.269410909,0.108359,0.012494,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.006942,0.060241,0.010208,0.009493,0.16,0.012828,0.233333333,0.056604,0.008571,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.004352,0.042553,0.007206,0.004732,0.17,0.01508,0.254577199,0.072327,0.003673,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.016371,0.15528,0.070256,0.00767,0.71,0.009293,0.194544222,0.033552,0.006163,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.011709,0.080537,0.036629,0.006324,0.69,0.013979,0.203479481,0.036437,0.010485,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.00114,0.111111,0.009007,0.001149,0.69,0.04519,0.209675562,0.061162,0.006109,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.023521,0.0875,0.040633,0.006405,0.58,0.00941,0.263675253,0.046547,0.005674,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.023521,0.0875,0.040633,0.006405,0.58,0.00941,0.263675253,0.046547,0.005674,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
