"time_spent","position","dummy"
-0.675222917788265,0.661016949152542,1
0.863639278099269,0.457627118644068,1
1.5802323843954,0.677966101694915,1
-0.808263956504668,0.966101694915254,1
0.192045456141538,0.11864406779661,1
1.05449598189273,0.0677966101694915,1
0.279320343349854,0.932203389830508,1
0.498645923233244,0.491525423728814,1
-1.7428020471333,0.76271186440678,1
-0.208010876872074,0.610169491525424,1
0.749958323759586,0.152542372881356,1
2.80149590083892,0.0677966101694915,1
-0.138419692873329,0.288135593220339,1
0.358685712140334,0.254237288135593,1
-0.208010876872074,0.11864406779661,1
1.90654779532134,0.23728813559322,1
0.530402602866798,0.694915254237288,1
0.673923225959605,0.254237288135593,1
1.75077600132314,0.847457627118644,1
-1.15645466924758,0.525423728813559,1
-0.559741842725726,0.457627118644068,1
-0.366348006188891,0.847457627118644,1
-0.0739503074848515,0.389830508474576,1
-2.30949863614571,0.610169491525424,1
0.0422977801120294,0.355932203389831,1
0.619301908887468,0.779661016949153,1
-0.0739503074848515,0.322033898305085,1
-0.208010876872074,0.593220338983051,1
-2.30949863614571,0.644067796610169,1
1.52184975068067,0.186440677966102,1
0.0951082405169302,0.254237288135593,1
-1.7428020471333,0.338983050847458,1
1.08814266562861,0.101694915254237,1
-0.675222917788265,0.135593220338983,1
-0.138419692873329,0.559322033898305,1
-0.965179761368209,0.661016949152542,1
-1.7428020471333,0.847457627118644,1
0.144916442270628,0.610169491525424,1
1.5802323843954,0.813559322033898,1
0.773904853584085,0.627118644067797,1
-0.28360844765875,0.457627118644068,1
0.530402602866798,0.983050847457627,1
0.647038035927896,0.898305084745763,1
1.63496745130507,0.0338983050847458,1
0.358685712140334,0.864406779661017,1
-0.457721153069719,0.254237288135593,1
1.34396958073831,0.745762711864407,1
0.863639278099269,0.847457627118644,1
1.28006456956247,0.11864406779661,1
-0.0139002167505358,0.728813559322034,1
1.01950576714565,0.0508474576271186,1
0.945033090026059,0.677966101694915,1
0.842052263914238,0.559322033898305,1
-0.0139002167505358,0.457627118644068,1
-0.808263956504668,0.593220338983051,1
0.964252905615025,0.406779661016949,1
0.319901132695377,0.677966101694915,1
-1.7428020471333,0.440677966101695,1
0.8847073230762,0.0847457627118644,1
-0.0739503074848515,0.220338983050847,1
-0.28360844765875,0.88135593220339,1
-0.808263956504668,0.0847457627118644,1
0.561048678676951,0.88135593220339,1
-0.28360844765875,0.677966101694915,1
1.74299274887127,0.0677966101694915,1
-0.138419692873329,0.389830508474576,1
0.647038035927896,0.186440677966102,1
0.23676885661708,0.389830508474576,1
0.819920065877126,0.372881355932203,1
0.192045456141538,0.677966101694915,1
-2.30949863614571,0.711864406779661,1
-0.675222917788265,0.355932203389831,1
-2.30949863614571,0.0508474576271186,1
0.725339051337859,0.610169491525424,1
-0.28360844765875,0.949152542372881,1
-0.559741842725726,0.694915254237288,1
-2.30949863614571,0.186440677966102,1
1.25313807474294,0.779661016949153,1
-0.208010876872074,0.474576271186441,1
0.279320343349854,0.135593220338983,1
0.23676885661708,0.0847457627118644,1
-0.0739503074848515,0.305084745762712,1
-0.28360844765875,0.23728813559322,1
0.358685712140334,0.338983050847458,1
-0.0739503074848515,0.610169491525424,1
0.561048678676951,0.576271186440678,1
-0.28360844765875,0.254237288135593,1
-2.30949863614571,0.508474576271186,1
0.279320343349854,0.491525423728814,1
0.144916442270628,0.406779661016949,1
-0.559741842725726,0.542372881355932,1
0.192045456141538,0.745762711864407,1
0.319901132695377,0.610169491525424,1
0.0951082405169302,0.338983050847458,1
0.863639278099269,0.254237288135593,1
-0.0139002167505358,0.694915254237288,1
-2.30949863614571,0.322033898305085,1
-0.675222917788265,0.152542372881356,1
1.36828149941283,0.0508474576271186,1
-0.457721153069719,0.627118644067797,1
-0.28360844765875,0.423728813559322,1
0.0422977801120294,0.796610169491525,1
-2.30949863614571,0.627118644067797,1
0.0951082405169302,0.813559322033898,1
-0.559741842725726,0.542372881355932,1
0.673923225959605,0.796610169491525,1
0.842052263914238,0.728813559322034,1
1.03717548798504,0.305084745762712,1
2.69214697292138,0.322033898305085,1
-0.138419692873329,0.203389830508475,1
0.749958323759586,0.694915254237288,1
-2.30949863614571,0.796610169491525,1
1.94463004133409,0.559322033898305,1
0.530402602866798,0.728813559322034,1
-1.15645466924758,0.169491525423729,1
0.465695107259555,0.23728813559322,1
1.23935809798789,0.864406779661017,1
-0.675222917788265,0.593220338983051,1
0.0422977801120294,0.203389830508475,1
0.395826374339755,0.271186440677966,1
-1.15645466924758,0.76271186440678,1
0.358685712140334,0.711864406779661,1
-2.30949863614571,0.593220338983051,1
-0.208010876872074,0.593220338983051,1
-0.675222917788265,0.525423728813559,1
-4.41098639541935,0.355932203389831,1
-0.808263956504668,0.745762711864407,1
-0.808263956504668,0.644067796610169,1
0.431456828749086,0.779661016949153,1
-0.808263956504668,0.220338983050847,1
-2.30949863614571,0.88135593220339,1
-0.0739503074848515,0.796610169491525,1
0.590659213647737,0.305084745762712,1
-0.675222917788265,0.593220338983051,1
0.431456828749086,0.847457627118644,1
-1.7428020471333,0.966101694915254,1
-0.208010876872074,0.576271186440678,1
-0.366348006188891,0.559322033898305,1
0.983060246804202,0.203389830508475,1
0.673923225959605,0.627118644067797,1
0.395826374339755,0.288135593220339,1
0.395826374339755,0.11864406779661,1
0.498645923233244,0.915254237288136,1
-0.559741842725726,0.898305084745763,1
0.673923225959605,0.915254237288136,1
-0.28360844765875,0.423728813559322,1
-1.15645466924758,0.220338983050847,1
-0.138419692873329,0.254237288135593,1
0.819920065877126,0.440677966101695,1
0.945033090026059,0.949152542372881,1
1.68648405124176,0.322033898305085,1
0.773904853584085,0.271186440677966,1
2.28092913720474,0.186440677966102,1
0.192045456141538,0.474576271186441,1
0.619301908887468,0.76271186440678,1
3.59451246052325,0.661016949152542,1
0.0951082405169302,0.135593220338983,1
-2.30949863614571,0.847457627118644,1
1.167007755569,0.847457627118644,1
-2.30949863614571,0.949152542372881,1
-1.40147961770836,0.389830508474576,1
-0.0739503074848515,0.338983050847458,1
1.01950576714565,0.932203389830508,1
0.647038035927896,0.661016949152542,1
0.431456828749086,0.576271186440678,1
0.144916442270628,0.305084745762712,1
0.23676885661708,0.271186440677966,1
-0.457721153069719,0.288135593220339,1
0.465695107259555,0.322033898305085,1
1.83915192070738,0.0847457627118644,1
0.0422977801120294,0.338983050847458,1
-0.965179761368209,0.457627118644068,1
-2.30949863614571,0.23728813559322,1
0.144916442270628,0.864406779661017,1
0.945033090026059,0.694915254237288,1
-0.457721153069719,0.440677966101695,1
1.69478324646028,0.440677966101695,1
1.71921945215672,0.610169491525424,1
-0.457721153069719,0.779661016949153,1
-0.559741842725726,0.322033898305085,1
0.0951082405169302,0.389830508474576,1
0.561048678676951,0.593220338983051,1
0.647038035927896,0.11864406779661,1
-0.28360844765875,0.711864406779661,1
0.23676885661708,0.152542372881356,1
0.319901132695377,0.0338983050847458,1
-0.366348006188891,0.457627118644068,1
0.700008141565277,0.949152542372881,1
0.0951082405169302,0.288135593220339,1
-0.808263956504668,0.627118644067797,1
-1.7428020471333,0.610169491525424,1
-2.30949863614571,0.372881355932203,1
1.00147244640484,0.338983050847458,1
-2.30949863614571,0.525423728813559,1
-0.366348006188891,0.135593220338983,1
-2.30949863614571,0.355932203389831,1
-0.138419692873329,0.152542372881356,1
-0.808263956504668,0.830508474576271,1
-2.30949863614571,0.271186440677966,1
-0.138419692873329,0.644067796610169,1
-0.28360844765875,0.322033898305085,1
0.647038035927896,0.694915254237288,1
0.647038035927896,0.406779661016949,1
-0.366348006188891,0.406779661016949,1
1.28006456956247,0.0677966101694915,1
-0.675222917788265,0.423728813559322,1
0.23676885661708,0.288135593220339,1
-0.138419692873329,0.169491525423729,1
-0.138419692873329,0.627118644067797,1
0.647038035927896,0.491525423728814,1
0.23676885661708,0.576271186440678,1
0.279320343349854,0.542372881355932,1
-0.0739503074848515,0.355932203389831,1
0.797214431497212,0.745762711864407,1
-0.559741842725726,0.508474576271186,1
-0.28360844765875,0.23728813559322,1
-0.808263956504668,0.745762711864407,1
0.23676885661708,0.728813559322034,1
2.8403411642313,0.677966101694915,1
0.465695107259555,0.610169491525424,1
0.0422977801120294,0.220338983050847,1
0.0951082405169302,0.0847457627118644,1
-2.30949863614571,0.88135593220339,1
-0.0739503074848515,0.711864406779661,1
-0.675222917788265,0.355932203389831,1
-1.15645466924758,0.305084745762712,1
0.0951082405169302,0.508474576271186,1
-0.965179761368209,0.644067796610169,1
-0.559741842725726,0.423728813559322,1
0.465695107259555,0.288135593220339,1
0.0422977801120294,0.152542372881356,1
0.358685712140334,0.305084745762712,1
0.23676885661708,0.694915254237288,1
-0.457721153069719,0.508474576271186,1
-0.28360844765875,0.593220338983051,1
-0.675222917788265,0.711864406779661,1
-0.28360844765875,0.23728813559322,1
0.0951082405169302,0.101694915254237,1
0.395826374339755,0.661016949152542,1
0.700008141565277,0.508474576271186,1
-0.138419692873329,0.593220338983051,1
0.0422977801120294,0.745762711864407,1
-0.366348006188891,0.542372881355932,1
1.26670473057769,0.23728813559322,1
-0.0739503074848515,0.898305084745763,1
-2.30949863614571,0.661016949152542,1
0.192045456141538,0.745762711864407,1
0.144916442270628,0.0508474576271186,1
1.23935809798789,0.474576271186441,1
0.797214431497212,0.23728813559322,1
-0.675222917788265,0.610169491525424,1
-1.7428020471333,0.864406779661017,1
-0.457721153069719,0.76271186440678,1
0.819920065877126,0.0847457627118644,1
0.358685712140334,0.169491525423729,1
-0.138419692873329,0.186440677966102,1
-0.559741842725726,0.338983050847458,1
0.23676885661708,0.186440677966102,1
-1.7428020471333,0.457627118644068,1
1.10449367099667,0.711864406779661,1
0.279320343349854,0.542372881355932,1
-0.28360844765875,0.525423728813559,1
0.0422977801120294,0.644067796610169,1
0.0951082405169302,0.864406779661017,1
-0.559741842725726,0.322033898305085,1
-0.559741842725726,0.338983050847458,1
-0.0739503074848515,0.406779661016949,1
-0.0739503074848515,0.101694915254237,1
-0.457721153069719,0.830508474576271,1
0.0951082405169302,0.847457627118644,1
-0.0139002167505358,0.525423728813559,1
0.395826374339755,0.627118644067797,1
-2.30949863614571,0.610169491525424,1
-2.30949863614571,0.288135593220339,1
-2.30949863614571,0.932203389830508,1
0.192045456141538,0.152542372881356,1
0.279320343349854,0.423728813559322,1
1.01950576714565,0.457627118644068,1
0.358685712140334,0.11864406779661,1
-0.675222917788265,0.711864406779661,1
0.358685712140334,0.796610169491525,1
-1.40147961770836,0.76271186440678,1
-0.457721153069719,0.288135593220339,1
-1.40147961770836,0.559322033898305,1
-0.0139002167505358,0.694915254237288,1
0.530402602866798,0.88135593220339,1
-1.7428020471333,0.932203389830508,1
-0.559741842725726,0.440677966101695,1
1.50149137958658,0.491525423728814,1
-0.28360844765875,0.559322033898305,1
1.4374149723699,0.11864406779661,1
-0.0739503074848515,0.23728813559322,1
0.0422977801120294,0.0677966101694915,1
-0.208010876872074,0.76271186440678,1
-0.457721153069719,0.949152542372881,1
-0.457721153069719,0.0847457627118644,1
0.842052263914238,0.677966101694915,1
0.797214431497212,0.254237288135593,1
-0.457721153069719,0.254237288135593,1
-0.675222917788265,0.966101694915254,1
1.08814266562861,0.254237288135593,1
-0.457721153069719,0.610169491525424,1
-0.208010876872074,0.152542372881356,1
0.700008141565277,0.88135593220339,1
-0.366348006188891,0.0847457627118644,1
0.0422977801120294,0.305084745762712,1
-0.28360844765875,0.864406779661017,1
-0.0739503074848515,0.728813559322034,1
-0.808263956504668,0.440677966101695,1
0.773904853584085,0.745762711864407,1
0.0951082405169302,0.677966101694915,1
0.819920065877126,0.830508474576271,1
-0.0139002167505358,0.728813559322034,1
-1.15645466924758,0.423728813559322,1
0.358685712140334,0.915254237288136,1
-0.0139002167505358,0.88135593220339,1
1.41497101939545,0.254237288135593,1
0.797214431497212,0.423728813559322,1
-0.208010876872074,0.576271186440678,1
0.23676885661708,0.542372881355932,1
-0.559741842725726,0.474576271186441,1
2.03876615716643,0.372881355932203,1
0.647038035927896,0.220338983050847,1
0.725339051337859,0.661016949152542,1
0.0422977801120294,0.677966101694915,1
0.0422977801120294,0.508474576271186,1
0.279320343349854,0.355932203389831,1
-0.208010876872074,0.983050847457627,1
0.319901132695377,0.677966101694915,1
-0.0139002167505358,0.491525423728814,1
0.673923225959605,0.101694915254237,1
0.358685712140334,0.542372881355932,1
0.0422977801120294,0.440677966101695,1
0.431456828749086,0.508474576271186,1
-1.40147961770836,0.406779661016949,1
0.842052263914238,0.11864406779661,1
-0.366348006188891,0.627118644067797,1
-0.675222917788265,0.203389830508475,1
-0.965179761368209,0.440677966101695,1
0.925382301152743,0.11864406779661,1
-0.366348006188891,0.966101694915254,1
0.561048678676951,0.254237288135593,1
-0.138419692873329,0.559322033898305,1
-0.559741842725726,0.525423728813559,1
-2.30949863614571,0.593220338983051,1
-1.15645466924758,0.966101694915254,1
-0.208010876872074,0.745762711864407,1
-0.559741842725726,0.593220338983051,1
0.144916442270628,0.779661016949153,1
-0.366348006188891,0.23728813559322,1
0.144916442270628,0.406779661016949,1
1.39193714516084,0.491525423728814,1
0.144916442270628,0.711864406779661,1
-0.457721153069719,0.322033898305085,1
-0.28360844765875,0.949152542372881,1
-0.808263956504668,0.661016949152542,1
-0.138419692873329,0.254237288135593,1
0.619301908887468,0.322033898305085,1
1.33155593883256,0.0847457627118644,1
1.71114951976048,0.525423728813559,1
-1.15645466924758,0.813559322033898,1
-0.138419692873329,0.661016949152542,1
0.279320343349854,0.423728813559322,1
0.192045456141538,0.322033898305085,1
-0.675222917788265,0.135593220338983,1
-2.30949863614571,0.847457627118644,1
0.0422977801120294,0.508474576271186,1
-0.457721153069719,0.694915254237288,1
-2.30949863614571,0.864406779661017,1
1.18196355308454,0.711864406779661,1
-0.675222917788265,0.932203389830508,1
0.725339051337859,0.271186440677966,1
0.619301908887468,0.220338983050847,1
0.358685712140334,0.76271186440678,1
1.03717548798504,0.627118644067797,1
0.465695107259555,0.423728813559322,1
-2.30949863614571,0.525423728813559,1
-0.208010876872074,0.508474576271186,1
0.23676885661708,0.610169491525424,1
-0.675222917788265,0.610169491525424,1
0.319901132695377,0.220338983050847,1
0.431456828749086,0.796610169491525,1
-0.457721153069719,0.796610169491525,1
-0.0139002167505358,0.23728813559322,1
0.319901132695377,0.559322033898305,1
0.0951082405169302,0.677966101694915,1
0.144916442270628,0.305084745762712,1
0.619301908887468,0.525423728813559,1
-0.559741842725726,0.135593220338983,1
-0.366348006188891,0.11864406779661,1
-4.41098639541935,0.186440677966102,1
0.395826374339755,0.271186440677966,1
2.67071176277365,0.677966101694915,1
0.590659213647737,0.728813559322034,1
2.86022980442759,0.322033898305085,1
0.0422977801120294,0.491525423728814,1
0.905280767035551,0.779661016949153,1
1.21113058657873,0.0847457627118644,1
-0.138419692873329,0.610169491525424,1
1.57076805412455,0.610169491525424,1
-0.457721153069719,0.728813559322034,1
0.0951082405169302,0.610169491525424,1
-0.366348006188891,0.271186440677966,1
-0.0739503074848515,0.203389830508475,1
1.50149137958658,0.338983050847458,1
-0.0739503074848515,0.288135593220339,1
0.192045456141538,0.915254237288136,1
0.647038035927896,0.406779661016949,1
-0.28360844765875,0.898305084745763,1
0.590659213647737,0.254237288135593,1
-0.675222917788265,0.661016949152542,1
0.0422977801120294,0.423728813559322,1
0.0951082405169302,0.491525423728814,1
0.842052263914238,0.203389830508475,1
0.431456828749086,0.152542372881356,1
0.0951082405169302,0.847457627118644,1
1.40352975421371,0.355932203389831,1
-0.0139002167505358,0.372881355932203,1
-0.366348006188891,0.745762711864407,1
-1.7428020471333,0.11864406779661,1
0.619301908887468,0.372881355932203,1
-0.0139002167505358,0.779661016949153,1
0.395826374339755,0.677966101694915,1
1.00147244640484,0.932203389830508,1
-0.0139002167505358,0.322033898305085,1
-0.808263956504668,0.627118644067797,1
-0.208010876872074,0.864406779661017,1
0.0951082405169302,0.23728813559322,1
-0.675222917788265,0.389830508474576,1
0.319901132695377,0.389830508474576,1
0.395826374339755,0.457627118644068,1
-2.30949863614571,0.288135593220339,1
-0.138419692873329,0.0508474576271186,1
-0.208010876872074,0.559322033898305,1
0.23676885661708,0.0677966101694915,1
1.07148078609283,0.508474576271186,1
-0.366348006188891,0.135593220338983,1
0.144916442270628,0.593220338983051,1
-0.808263956504668,0.627118644067797,1
0.619301908887468,0.355932203389831,1
0.144916442270628,0.169491525423729,1
1.22535798451961,0.915254237288136,1
-1.15645466924758,0.88135593220339,1
-0.366348006188891,0.169491525423729,1
-0.457721153069719,1,1
-0.0139002167505358,0.915254237288136,1
0.144916442270628,0.186440677966102,1
1.68648405124176,0.152542372881356,1
-1.7428020471333,0.661016949152542,1
1.38018913458052,0.932203389830508,1
-1.7428020471333,0.338983050847458,1
-0.808263956504668,0.88135593220339,1
0.395826374339755,0.186440677966102,1
0.192045456141538,0.203389830508475,1
-0.138419692873329,0.88135593220339,1
0.590659213647737,0.915254237288136,1
0.358685712140334,0.152542372881356,1
-0.0739503074848515,0.694915254237288,1
-0.28360844765875,0.101694915254237,1
-0.675222917788265,0.508474576271186,1
-0.138419692873329,0.135593220338983,1
-0.675222917788265,0.745762711864407,1
1.76613815567659,0.0508474576271186,1
-0.28360844765875,0.796610169491525,1
0.465695107259555,0.474576271186441,1
-0.208010876872074,0.389830508474576,1
-1.15645466924758,0.135593220338983,1
-0.675222917788265,0.796610169491525,1
-1.40147961770836,0.796610169491525,1
0.700008141565277,0.355932203389831,1
0.700008141565277,0.932203389830508,1
-1.7428020471333,0.76271186440678,1
0.0951082405169302,0.11864406779661,1
0.144916442270628,0.288135593220339,1
-0.366348006188891,0.525423728813559,1
0.358685712140334,0.525423728813559,1
-1.40147961770836,0.88135593220339,1
-0.28360844765875,0.932203389830508,1
0.23676885661708,0.932203389830508,1
1.10449367099667,0.88135593220339,1
0.561048678676951,0.627118644067797,1
0.749958323759586,0.372881355932203,1
0.0422977801120294,0.593220338983051,1
-0.0139002167505358,0.966101694915254,1
1.05449598189273,0.305084745762712,1
-2.30949863614571,0.406779661016949,1
-0.208010876872074,0.101694915254237,1
-0.675222917788265,0.406779661016949,1
0.144916442270628,0.389830508474576,1
-1.15645466924758,0.101694915254237,1
0.0951082405169302,0.576271186440678,1
-0.0139002167505358,0.305084745762712,1
-1.7428020471333,0.338983050847458,1
-0.808263956504668,0.101694915254237,1
0.23676885661708,0.101694915254237,1
-0.675222917788265,0.627118644067797,1
-0.366348006188891,0.745762711864407,1
-0.0139002167505358,0.677966101694915,1
0.773904853584085,0.152542372881356,1
0.619301908887468,0.406779661016949,1
-4.41098639541935,0.88135593220339,1
-0.366348006188891,0.915254237288136,1
0.144916442270628,0.898305084745763,1
-0.675222917788265,0.11864406779661,1
0.431456828749086,0.694915254237288,1
-0.559741842725726,0.728813559322034,1
-0.28360844765875,0.932203389830508,1
-0.138419692873329,0.796610169491525,1
-2.30949863614571,0.593220338983051,1
0.0422977801120294,0.254237288135593,1
0.700008141565277,0.610169491525424,1
0.395826374339755,0.898305084745763,1
0.842052263914238,0.11864406779661,1
0.279320343349854,0.203389830508475,1
0.863639278099269,0.355932203389831,1
0.144916442270628,0.525423728813559,1
-2.30949863614571,0.983050847457627,1
-0.0739503074848515,0.271186440677966,1
-0.208010876872074,0.101694915254237,1
-1.40147961770836,0.677966101694915,1
-0.675222917788265,0.813559322033898,1
0.561048678676951,0.576271186440678,1
0.561048678676951,0.101694915254237,1
0.279320343349854,0.305084745762712,1
-0.808263956504668,0.864406779661017,1
-0.808263956504668,0.76271186440678,1
-0.208010876872074,0.338983050847458,1
0.819920065877126,0.254237288135593,1
-0.208010876872074,0.135593220338983,1
-4.41098639541935,0.661016949152542,1
0.498645923233244,0.576271186440678,1
0.192045456141538,0.271186440677966,1
0.905280767035551,0.440677966101695,1
0.8847073230762,0.322033898305085,1
0.863639278099269,0.661016949152542,1
-0.0739503074848515,0.610169491525424,1
0.358685712140334,0.983050847457627,1
-1.7428020471333,0.542372881355932,1
-0.0139002167505358,0.406779661016949,1
1.05449598189273,0.101694915254237,1
-0.208010876872074,0.525423728813559,1
0.8847073230762,0.203389830508475,1
0.358685712140334,0.576271186440678,1
0.619301908887468,0.711864406779661,1
-0.0739503074848515,0.186440677966102,1
0.0951082405169302,0.338983050847458,1
0.647038035927896,0.813559322033898,1
-0.0139002167505358,0.949152542372881,1
-1.40147961770836,0.610169491525424,1
-0.675222917788265,0.152542372881356,1
2.10844250556032,0.372881355932203,1
-0.457721153069719,0.76271186440678,1
-0.457721153069719,0.796610169491525,1
-0.28360844765875,0.355932203389831,1
-0.366348006188891,0.0677966101694915,1
-0.808263956504668,0.677966101694915,1
2.03316978779308,0.966101694915254,1
1.01950576714565,0.711864406779661,1
1.08814266562861,0.525423728813559,1
0.279320343349854,0.389830508474576,1
-0.0139002167505358,0.864406779661017,1
0.23676885661708,0.322033898305085,1
-1.7428020471333,0.11864406779661,1
-0.675222917788265,0.288135593220339,1
-0.138419692873329,0.627118644067797,1
0.465695107259555,0.711864406779661,1
0.590659213647737,0.338983050847458,1
-0.808263956504668,0.11864406779661,1
-0.808263956504668,0.966101694915254,1
-0.0139002167505358,0.508474576271186,1
0.23676885661708,0.254237288135593,1
-0.559741842725726,0.0508474576271186,1
-0.675222917788265,0.694915254237288,1
0.0422977801120294,0.813559322033898,1
-0.559741842725726,0.254237288135593,1
-0.208010876872074,0.23728813559322,1
0.619301908887468,0.0847457627118644,1
1.10449367099667,0.23728813559322,1
-0.0139002167505358,0.406779661016949,1
-0.457721153069719,0.305084745762712,1
-0.28360844765875,0.559322033898305,1
-1.15645466924758,0.76271186440678,1
-0.138419692873329,0.254237288135593,1
0.395826374339755,0.847457627118644,1
1.08814266562861,0.271186440677966,1
0.619301908887468,0.135593220338983,1
0.0951082405169302,0.796610169491525,1
-0.0739503074848515,0.677966101694915,1
0.358685712140334,0.966101694915254,1
0.590659213647737,0.796610169491525,1
-0.808263956504668,0.203389830508475,1
-0.366348006188891,0.474576271186441,1
-0.559741842725726,0.745762711864407,1
0.983060246804202,0.474576271186441,1
0.530402602866798,0.88135593220339,1
-0.28360844765875,0.88135593220339,1
0.192045456141538,0.694915254237288,1
0.0951082405169302,0.254237288135593,1
-0.28360844765875,0.11864406779661,1
-0.366348006188891,0.525423728813559,1
0.23676885661708,0.186440677966102,1
-0.675222917788265,0.830508474576271,1
-0.366348006188891,0.101694915254237,1
-0.208010876872074,0.898305084745763,1
0.192045456141538,0.322033898305085,1
0.431456828749086,0.101694915254237,1
0.590659213647737,0.169491525423729,1
-0.559741842725726,0.423728813559322,1
1.84612957274054,0.305084745762712,1
0.395826374339755,0.711864406779661,1
-0.559741842725726,0.813559322033898,1
0.647038035927896,0.440677966101695,1
-1.7428020471333,0.779661016949153,1
0.530402602866798,0.186440677966102,1
0.8847073230762,0.271186440677966,1
-0.808263956504668,0.864406779661017,1
1.21113058657873,0.305084745762712,1
0.749958323759586,0.88135593220339,1
1.29322380276897,0.457627118644068,1
-0.366348006188891,0.203389830508475,1
0.23676885661708,0.88135593220339,1
-0.28360844765875,0.830508474576271,1
2.54867344642117,0.355932203389831,1
-0.208010876872074,0.186440677966102,1
-0.0139002167505358,0.508474576271186,1
-0.28360844765875,0.101694915254237,1
1.39193714516084,0.915254237288136,1
-2.30949863614571,0.796610169491525,1
-2.30949863614571,0.593220338983051,1
0.700008141565277,0.220338983050847,1
-0.559741842725726,0.406779661016949,1
-1.7428020471333,0.457627118644068,1
1.4374149723699,0.389830508474576,1
-0.28360844765875,0.593220338983051,1
-0.366348006188891,0.474576271186441,1
-0.965179761368209,0.932203389830508,1
-2.30949863614571,0.813559322033898,1
-0.208010876872074,0.627118644067797,1
0.0422977801120294,0.627118644067797,1
0.319901132695377,0.152542372881356,1
-0.559741842725726,0.457627118644068,1
-2.30949863614571,0.983050847457627,1
-0.675222917788265,0.728813559322034,1
-0.366348006188891,0.220338983050847,1
-0.559741842725726,0.220338983050847,1
0.395826374339755,0.11864406779661,1
-0.0739503074848515,0.932203389830508,1
0.431456828749086,0.152542372881356,1
-0.559741842725726,0.305084745762712,1
-1.7428020471333,0.525423728813559,1
-0.559741842725726,0.677966101694915,1
-0.675222917788265,0.932203389830508,1
-0.675222917788265,0.305084745762712,1
1.94463004133409,0.728813559322034,1
0.619301908887468,0.949152542372881,1
0.561048678676951,0.542372881355932,1
0.673923225959605,0.11864406779661,1
0.905280767035551,0.406779661016949,1
-0.457721153069719,0.491525423728814,1
0.590659213647737,0.135593220338983,1
0.842052263914238,0.152542372881356,1
0.773904853584085,0.677966101694915,1
-0.208010876872074,0.203389830508475,1
0.590659213647737,0.644067796610169,1
0.905280767035551,0.915254237288136,1
-0.0139002167505358,0.525423728813559,1
-0.808263956504668,0.559322033898305,1
-0.559741842725726,0.220338983050847,1
0.465695107259555,0.271186440677966,1
-0.0739503074848515,0.355932203389831,1
0.395826374339755,0.355932203389831,1
1.25313807474294,0.847457627118644,1
0.0422977801120294,0.338983050847458,1
-2.30949863614571,0.847457627118644,1
-0.808263956504668,0.76271186440678,1
0.358685712140334,0.135593220338983,1
1.35620984208047,0.305084745762712,1
-0.138419692873329,0.983050847457627,1
1.10449367099667,0.186440677966102,1
0.498645923233244,0.186440677966102,1
0.749958323759586,0.338983050847458,1
-0.28360844765875,0.559322033898305,1
0.395826374339755,0.949152542372881,1
-2.30949863614571,0.898305084745763,1
-0.559741842725726,0.830508474576271,1
-0.457721153069719,0.644067796610169,1
-1.40147961770836,0.23728813559322,1
-0.366348006188891,0.23728813559322,1
-0.0739503074848515,0.355932203389831,1
-0.559741842725726,0.677966101694915,1
0.192045456141538,0.423728813559322,1
0.192045456141538,0.305084745762712,1
-0.28360844765875,0.220338983050847,1
0.319901132695377,0.559322033898305,1
-0.0739503074848515,0.186440677966102,1
-0.808263956504668,0.474576271186441,1
0.465695107259555,0.322033898305085,1
-0.457721153069719,0.813559322033898,1
-0.366348006188891,0.288135593220339,1
1.01950576714565,0.220338983050847,1
0.797214431497212,0.542372881355932,1
1.10449367099667,0.305084745762712,1
1.42626484148537,0.389830508474576,1
-0.0139002167505358,0.88135593220339,1
0.0951082405169302,0.0508474576271186,1
0.0422977801120294,0.525423728813559,1
-0.457721153069719,0.915254237288136,1
2.14872017216285,0.0677966101694915,1
-2.30949863614571,0.491525423728814,1
-0.366348006188891,0.76271186440678,1
-0.28360844765875,0.644067796610169,1
0.0422977801120294,0.661016949152542,1
2.10844250556032,0.152542372881356,1
0.0951082405169302,0.728813559322034,1
-2.30949863614571,0.305084745762712,1
0.673923225959605,0.949152542372881,1
0.561048678676951,0.372881355932203,1
0.431456828749086,0.11864406779661,1
-0.138419692873329,0.423728813559322,1
0.842052263914238,0.661016949152542,1
-0.28360844765875,0.372881355932203,1
1.00147244640484,0.949152542372881,1
0.358685712140334,0.152542372881356,1
0.465695107259555,0.542372881355932,1
-0.366348006188891,0.864406779661017,1
-0.0139002167505358,0.169491525423729,1
-0.138419692873329,0.101694915254237,1
1.34396958073831,0.0508474576271186,1
0.530402602866798,0.372881355932203,1
0.647038035927896,0.0677966101694915,1
-0.559741842725726,0.101694915254237,1
0.590659213647737,0.220338983050847,1
-0.457721153069719,0.949152542372881,1
0.395826374339755,0.525423728813559,1
0.498645923233244,0.101694915254237,1
-0.28360844765875,0.88135593220339,1
0.465695107259555,0.355932203389831,1
-0.138419692873329,0.288135593220339,1
0.561048678676951,0.847457627118644,1
-0.0139002167505358,0.406779661016949,1
-0.559741842725726,0.338983050847458,1
0.144916442270628,0.372881355932203,1
0.863639278099269,0.389830508474576,1
0.395826374339755,0.661016949152542,1
0.561048678676951,0.423728813559322,1
-0.559741842725726,0.661016949152542,1
1.22535798451961,0.322033898305085,1
-0.0739503074848515,0.711864406779661,1
-0.965179761368209,0.593220338983051,1
